index,type,name,resident,streamed,parentStack
1093,image,i_gfl_mishty_slg_cloth2_uber_g,279,2839880,|mc/mtl_gfl_mishty_slg_skinuber|material|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1094,image,i_gfl_mishty_slg_cloth2_uber_s,287,720896,|mc/mtl_gfl_mishty_slg_skinuber|material|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1095,material,mc/mtl_gfl_mishty_slg_cloth2_uber,916,0,|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1096,material,mc/mtl_gfl_mishty_slg_silkstock_uber,912,0,|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1097,material,mc/mtl_gfl_mishty_slg_skinuber,1384,0,|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1098,image,i_gfl_mishty_faceuber_c,48,720896,|mc/mtl_gfl_mishty_eyewhite|material|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1099,material,mc/mtl_gfl_mishty_faceuber,856,0,|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1100,material,mc/mtl_gfl_mishty_eyelashuber,864,0,|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1101,image,i_gfl_mishty_eyenewadd_c,73,109240,|mc/mtl_gfl_mishty_eyenewadd|material|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1102,material,mc/mtl_gfl_mishty_eyenewadd,1535,0,|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1103,image,i_gfl_mishty_eyenew_c,270,218440,|mc/mtl_gfl_mishty_eyenew|material|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1104,material,mc/mtl_gfl_mishty_eyenew,858,0,|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1105,material,mc/mtl_gfl_mishty_eyewhite,864,0,|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1106,image,i_gfl_mishty_hairuber_c,48,2818048,|mc/mtl_gfl_mishty_hairuber|material|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1107,image,i_gfl_mishty_hairuber_g,280,196608,|mc/mtl_gfl_mishty_hairuber|material|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1108,image,i_gfl_mishty_hairuber_s,280,196608,|mc/mtl_gfl_mishty_hairuber|material|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1109,material,mc/mtl_gfl_mishty_fringeuber,1376,0,|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1110,material,mc/mtl_gfl_mishty_hairuber,896,0,|t7_gfl_mishty_fb_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1111,xmodelmesh,t7_gfl_mishty_fb_lod1ac087fde,1744,1816008,|t7_gfl_mishty_fb|xmodel|zone_source/core_mod.zone|csv
1112,xmodelmesh,t7_gfl_mishty_fbce32d713,2160,3596704,|t7_gfl_mishty_fb|xmodel|zone_source/core_mod.zone|csv
1113,xmodel,t7_gfl_mishty_fb,6784,0,|zone_source/core_mod.zone|csv
1114,image,i_gfl_tololo_skinuber_c,280,2844824,|mc/mtl_gfl_tololo_skinuber|material|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1115,image,i_gfl_tololo_skinuber_g,280,720896,|mc/mtl_gfl_tololo_skinuber|material|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1116,material,mc/mtl_gfl_tololo_skinuber,864,0,|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1117,image,i_gfl_tololo_cloth1_uber_c,291,5614264,|mc/mtl_gfl_tololo_cloth1_ubertrans|material|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1118,image,i_gfl_tololo_cloth1_uber_n,283,5636096,|mc/mtl_gfl_tololo_cloth1_ubertrans|material|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1119,image,i_gfl_tololo_cloth1_uber_g,275,2839880,|mc/mtl_gfl_tololo_cloth1_ubertrans|material|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1120,image,i_gfl_tololo_cloth1_uber_s,283,720896,|mc/mtl_gfl_tololo_cloth1_ubertrans|material|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1121,material,mc/mtl_gfl_tololo_cloth1_uber,900,0,|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1122,techset,mc/lit_transparent_advanced_fullspec#e6142445,842086,0,|mc/mtl_gfl_tololo_cloth2_ubertrans|material|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1123,material,mc/mtl_gfl_tololo_cloth1_ubertrans,1426,0,|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1124,image,i_gfl_tololo_cloth2_uber_n,91,5614264,|mc/mtl_gfl_tololo_silkstock_uber|material|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1125,image,i_gfl_tololo_cloth2_uber_g,275,2839880,|mc/mtl_gfl_tololo_silkstock_uber|material|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1126,image,i_gfl_tololo_cloth2_uber_c,291,5614264,|mc/mtl_gfl_tololo_silkstock_uber|material|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1127,image,i_gfl_tololo_cloth2_uber_s,275,742728,|mc/mtl_gfl_tololo_silkstock_uber|material|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1128,material,mc/mtl_gfl_tololo_cloth2_ubertrans,980,0,|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1129,material,mc/mtl_gfl_tololo_cloth2_uber,896,0,|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1130,material,mc/mtl_gfl_tololo_silkstock_uber,912,0,|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1131,image,i_gfl_tololo_faceuber_c,280,720896,|mc/mtl_gfl_tololo_eyewhite|material|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1132,material,mc/mtl_gfl_tololo_eyelashuber,856,0,|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1133,material,mc/mtl_gfl_tololo_faceuber,864,0,|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1134,image,i_gfl_tololo_eyenewadd_c,289,109240,|mc/mtl_gfl_tololo_eyenewadd|material|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1135,material,mc/mtl_gfl_tololo_eyenewadd,1063,0,|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1136,image,i_gfl_tololo_eyenew_c,270,218440,|mc/mtl_gfl_tololo_eyenew|material|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1137,material,mc/mtl_gfl_tololo_eyenew,858,0,|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1138,material,mc/mtl_gfl_tololo_eyewhite,864,0,|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1139,image,i_gfl_tololo_hairuber_c,280,2818048,|mc/mtl_gfl_tololo_fringeuber|material|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1140,image,i_gfl_tololo_hairuber_g,280,196608,|mc/mtl_gfl_tololo_fringeuber|material|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1141,image,i_gfl_tololo_hairuber_s,280,196608,|mc/mtl_gfl_tololo_fringeuber|material|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1142,material,mc/mtl_gfl_tololo_hairuber,888,0,|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1143,material,mc/mtl_gfl_tololo_fringeuber,896,0,|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1144,xmodelmesh,t7_gfl_tololo_fb_lod157a54441,1920,1523064,|c_cia_blackstation_victim_1_fb_corpse|xmodel|zone_source/core_mod.zone|csv
1145,xmodelmesh,t7_gfl_tololo_fb2725865f,2200,3045040,|c_cia_blackstation_victim_1_fb_corpse|xmodel|zone_source/core_mod.zone|csv
1146,xmodel,t7_gfl_tololo_fb,6812,0,|zone_source/core_mod.zone|csv
1147,image,i_gfl_vepley_cloth1_uber_c,283,2837464,|mc/mtl_gfl_vepley_cloth1double_uber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1148,image,i_gfl_vepley_cloth1_uber_n,291,5614264,|mc/mtl_gfl_vepley_cloth1double_uber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1149,image,i_gfl_vepley_cloth1_uber_g,275,2839880,|mc/mtl_gfl_vepley_cloth1double_uber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1150,image,i_gfl_vepley_cloth1_uber_s,283,720896,|mc/mtl_gfl_vepley_cloth1double_uber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1151,material,mc/mtl_gfl_vepley_cloth1_uber,912,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1152,material,mc/mtl_gfl_vepley_skinuber,896,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1153,image,i_gfl_vepley_cloth2_uber_c,283,2818048,|mc/mtl_gfl_vepley_cloth2double_uber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1154,image,i_gfl_vepley_cloth2_uber_n,291,5614264,|mc/mtl_gfl_vepley_cloth2double_uber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1155,image,i_gfl_vepley_cloth2_uber_g,275,2839880,|mc/mtl_gfl_vepley_cloth2double_uber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1156,image,i_gfl_vepley_cloth2_uber_s,283,720896,|mc/mtl_gfl_vepley_cloth2double_uber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1157,material,mc/mtl_gfl_vepley_cloth2_uber,900,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1158,material,mc/mtl_gfl_vepley_cloth1double_uber,912,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1159,material,mc/mtl_gfl_vepley_cloth2double_uber,912,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1160,image,i_gfl_vepley_faceuber_c,280,720896,|mc/mtl_gfl_vepley_eyewhite|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1161,material,mc/mtl_gfl_vepley_faceuber,856,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1162,material,mc/mtl_gfl_vepley_eyelashuber,864,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1163,image,i_gfl_vepley_eyenewadd_c,289,109240,|mc/mtl_gfl_vepley_eyenewadd|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1164,material,mc/mtl_gfl_vepley_eyenewadd,1063,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1165,image,i_gfl_vepley_eyenew_c,270,218440,|mc/mtl_gfl_vepley_eyenew|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1166,material,mc/mtl_gfl_vepley_eyenew,858,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1167,material,mc/mtl_gfl_vepley_eyewhite,1336,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1168,image,i_gfl_vepley_hairuber_c,64,2818048,|mc/mtl_gfl_vepley_hairuber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1169,image,i_gfl_vepley_hairuber_g,280,196608,|mc/mtl_gfl_vepley_hairuber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1170,image,i_gfl_vepley_hairuber_s,280,196608,|mc/mtl_gfl_vepley_hairuber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1171,material,mc/mtl_gfl_vepley_fringeuber,888,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1172,material,mc/mtl_gfl_vepley_hairuber,896,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1173,image,i_gfl_vepley_plushuber_c,65,720896,|mc/mtl_gfl_vepley_plushuber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1174,image,i_gfl_vepley_plushuber_n,289,1419960,|mc/mtl_gfl_vepley_plushuber|material|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1175,material,mc/mtl_gfl_vepley_plushuber,1334,0,|t7_gfl_vepley_fb_mp|xmodel|pbt_gfl_body_vepley|playerbodystyle|pbt_zm_zod_femme|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1176,xmodelmesh,t7_gfl_vepley_backpack_fb_lod15ce61eda,1936,1413584,|t7_gfl_vepley_backpack_fb|xmodel|zone_source/core_mod.zone|csv
1177,xmodelmesh,t7_gfl_vepley_backpack_fbf0c55ff7,2224,2810416,|t7_gfl_vepley_backpack_fb|xmodel|zone_source/core_mod.zone|csv
1178,xmodel,t7_gfl_vepley_backpack_fb,6836,0,|zone_source/core_mod.zone|csv
1179,image,i_gfl_an94_body_c,266,713032,|mc/mtl_gfl_an94_body|material|t7_gfl_an94_body_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1180,material,mc/mtl_gfl_an94_body,858,0,|t7_gfl_an94_body_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1181,image,i_gfl_an94_acs_m_waistcardigan01_c,299,1419960,|mc/mtl_gfl_an94_acs_m_waistcardigan01|material|t7_gfl_an94_body_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1182,material,mc/mtl_gfl_an94_acs_m_waistcardigan01,1069,0,|t7_gfl_an94_body_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1183,image,i_gfl_an94_cf_m_top_chestrig_mk3_c,283,218440,|mc/mtl_gfl_an94_cf_m_top_chestrig_mk3|material|t7_gfl_an94_body_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1184,material,mc/mtl_gfl_an94_cf_m_top_chestrig_mk3,877,0,|t7_gfl_an94_body_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1185,image,i_gfl_an94_cf_m_hair_s_06_00_c,287,196608,|mc/mtl_gfl_an94_cf_m_hair_s_06_00|material|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1186,material,mc/mtl_gfl_an94_cf_m_hair_s_06_00,881,0,|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1187,image,i_gfl_an94_cf_m_hair_f_116_00_i_c,290,720896,|mc/mtl_gfl_an94_cf_m_hair_f_116_00_i|material|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1188,material,mc/mtl_gfl_an94_cf_m_hair_f_116_00_i,878,0,|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1189,image,i_gfl_an94_cf_m_hair_b_01_00_c,287,720896,|mc/mtl_gfl_an94_cf_m_hair_b_01_00|material|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1190,material,mc/mtl_gfl_an94_cf_m_hair_b_01_00,881,0,|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1191,image,i_gfl_an94_cf_m_hair_s_02_00_c,287,720896,|mc/mtl_gfl_an94_cf_m_hair_s_02_00|material|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1192,material,mc/mtl_gfl_an94_cf_m_hair_s_02_00,881,0,|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1193,image,i_gfl_an94_cf_m_hair_f_302_00_c,288,720896,|mc/mtl_gfl_an94_cf_m_hair_f_302_00|material|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1194,material,mc/mtl_gfl_an94_cf_m_hair_f_302_00,880,0,|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1195,image,i_gfl_an94_cf_m_hair_f_06_00_c,287,720896,|mc/mtl_gfl_an94_cf_m_hair_f_06_00|material|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1196,material,mc/mtl_gfl_an94_cf_m_hair_f_06_00,881,0,|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1197,image,i_gfl_an94_cf_m_hair_s_ribon_02_00_c,293,65536,|mc/mtl_gfl_an94_cf_m_hair_s_ribon_02_00|material|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1198,material,mc/mtl_gfl_an94_cf_m_hair_s_ribon_02_00,875,0,|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1199,image,i_gfl_an94_mf_m_primmaterial_3660_c,316,720920,|mc/mtl_gfl_an94_mf_m_primmaterial_3660|material|t7_gfl_an94_fb_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
